State,Job,Median Salary,Description,2022,2021,2020,2019,2018 
West Virginia,Game Designer,77575,Level I(Junior/Apprentice/Entry)-76557 & LevelII(Senior)-77575,77575,71558,70471,76431,73951
West Virginia,Data Analyst,81314,Level I(Junior/Apprentice/Entry)-80514 & LevelII(Senior)-81314,81314,74314,70800,81294,76908
West Virginia,Computer Security Analyst,77710,Level I(Junior/Apprentice/Entry)-72914 & LevelII(Senior) -77710,77710,78257,79367,86304,78202
West Virginia,Finance Executive,94201,Level I(Junior/Apprentice/Entry)-91278 & LevelII(Senior)-94201,94201,85145,85344,92025,92409
West Virginia,Lecturer,60553,Level I(Junior/Apprentice/Entry)-55757 & LevelII(Senior) -60553,60553,64002,60345,67608,60659
West Virginia,Industrial Engineer,71396,Level I(Junior/Apprentice/Entry)-70596 & LevelII(Senior)-71396,71396,63352,63096,68459,72024
West Virginia,Safety Administrator,67741,Level I(Junior/Apprentice/Entry)-64066 & LevelII(Senior)-67741,67741,57502,56913,67513,65992
West Virginia,Interior Designer,57760,Level I(Junior/Apprentice/Entry)-52828 & LevelII(Senior)-57760,57760,55036,52397,60499,59576
West Virginia,Film Director,80522,Level I(Junior/Apprentice/Entry)-75590 & LevelII(Senior)-80522,80522,70236,74567,78680,80228
West Virginia,Judge,78061,Level I(Junior/Apprentice/Entry)-75169 & LevelII(Senior)-78061,78061,71035,70446,80646,80393
West Virginia,Law Clerk,47417,Level I(Junior/Apprentice/Entry)-42013 & LevelII(Senior)-47417,47417,44328,40530,48020,49924
West Virginia,Inteligence Analyst,69704,Level I(Junior/Apprentice/Entry)-67957 & LevelII(Senior)-69704,69704,64223,65400,73700,71115
West Virginia,Jeweler,52863,Level I(Junior/Apprentice/Entry)-49188 & LevelII(Senior) -52863,52863,50990,54921,59034,54921
West Virginia,Postal Officer,29212,Level I(Junior/Apprentice/Entry)-26944 & LevelII(Senior) -29212,29212,28789,27056,34671,29027
West Virginia,Mail Clerk,34020,Level I(Junior/Apprentice/Entry)-29205 & LevelII(Senior) -34020,34020,30455,35079,38147,34861
West Virginia,Police Director,85430,Level I(Junior/Apprentice/Entry)-81926 & LevelII(Senior)-85430,85430,76459,79564,85955,82158
West Virginia,Training Officer,60671,Level I(Junior/Apprentice/Entry)-55475 & LevelII(Senior)-60671,60671,50900,51447,59661,58913
West Virginia,Manufacturing Engineer,79139,Level I(Junior/Apprentice/Entry)-74596 & LevelII(Senior)-79139,79139,75985,73179,77650,81665
West Virginia,Butcher,26759,Level I(Junior/Apprentice/Entry)-24491 & LevelII(Senior) -26759,26759,27923,30690,36979,30755
West Virginia,Health Inspector,80143,Level I(Junior/Apprentice/Entry)-76639 & LevelII(Senior)-80143,80143,73334,74257,78732,80200
West Virginia,Health Officer,80151,Level I(Junior/Apprentice/Entry)-76476 & LevelII(Senior)-80151,80151,73525,69323,78402,78359
West Virginia,Health Administrator,73789,Level I(Junior/Apprentice/Entry)-69246 & LevelII(Senior)-73789,73789,68255,67387,74141,75434
West Virginia,Medical Secretaries,28766,Level I(Junior/Apprentice/Entry)-25262 & LevelII(Senior) -28766,28766,33305,28974,36438,29572
West Virginia,Microbiologist,35552,Level I(Junior/Apprentice/Entry)-32629 & LevelII(Senior) -35552,35552,32899,34281,41974,31374
West Virginia,Midwife,31938,Level I(Junior/Apprentice/Entry)-28306 & LevelII(Senior) -31938,31938,34379,34379,40660,33359
West Virginia,Weapons Specialist,55898,Level I(Junior/Apprentice/Entry)-54322 & LevelII(Senior) -55898,55898,57997,58773,64977,55898
West Virginia,Municipal Clerk,37423,Level I(Junior/Apprentice/Entry)-35564 & LevelII(Senior) -37423,37423,34080,35922,40188,38152
West Virginia,Music Director,59375,Level I(Junior/Apprentice/Entry)-57628 & LevelII(Senior) -59375,59375,60043,60434,66324,55830
West Virginia,Music Therapist,40042,Level I(Junior/Apprentice/Entry)-35752 & LevelII(Senior)-40042,40042,31614,31478,39333,41814
West Virginia,Psychiatrist,63510,Level I(Junior/Apprentice/Entry)-58912 & LevelII(Senior) -63510,63510,62604,62376,72996,63202
West Virginia,Nuclear Engineer,76949,Level I(Junior/Apprentice/Entry)-76084 & LevelII(Senior)-76949,76949,70558,66710,73152,75809
West Virginia,Nanotechnology Engineer,73044,Level I(Junior/Apprentice/Entry)-72026 & LevelII(Senior)-73044,73044,66207,68374,73156,75840
West Virginia,Museum Technician,34368,Level I(Junior/Apprentice/Entry)-28964 & LevelII(Senior) -34368,34368,32678,30480,40168,34705
West Virginia,Neurologist,71265,Level I(Junior/Apprentice/Entry)-67590 & LevelII(Senior) -71265,71265,70151,70151,77414,73287
West Virginia,Diagnostician,76147,Level I(Junior/Apprentice/Entry)-72476 & LevelII(Senior) -76147,76147,77272,76128,81808,76400
West Virginia,Gynecologist,67774,Level I(Junior/Apprentice/Entry)-62684 & LevelII(Senior) -67774,67774,70708,68780,74723,68951
West Virginia,Peadetrician,74781,Level I(Junior/Apprentice/Entry)-69966 & LevelII(Senior)-74781,74781,64181,68567,74381,74675
West Virginia,Pilot,76253,Level I(Junior/Apprentice/Entry)-70829 & LevelII(Senior) -76253,76253,76800,80141,84235,79484
West Virginia,Power Plant Operator,59099,Level I(Junior/Apprentice/Entry)-58081 & LevelII(Senior) -59099,59099,57287,56360,62817,57710
West Virginia,Political Analyst,66792,Level I(Junior/Apprentice/Entry)-62111 & LevelII(Senior) -66792,66792,67395,64869,73316,66180
West Virginia,Private Detective,50682,Level I(Junior/Apprentice/Entry)-47790 & LevelII(Senior) -50682,50682,52445,52203,60476,54687
West Virginia,Quality Control Analyst,54783,Level I(Junior/Apprentice/Entry)-49379 & LevelII(Senior) -54783,54783,56862,54277,64163,53649
West Virginia,Radiology Technician,56510,Level I(Junior/Apprentice/Entry)-53587 & LevelII(Senior) -56510,56510,58532,56202,64048,57552
West Virginia,Pathologist,73545,Level I(Junior/Apprentice/Entry)-71686 & LevelII(Senior)-73545,73545,70767,68711,73545,73208
West Virginia,Funeral Manager,62273,Level I(Junior/Apprentice/Entry)-61473 & LevelII(Senior) -62273,62273,63918,61234,69409,61096
West Virginia,Licence Officer,46773,Level I(Junior/Apprentice/Entry)-44505 & LevelII(Senior)-46773,46773,40973,38543,46990,45679
West Virginia,State representative,74165,Level I(Junior/Apprentice/Entry)-69350 & LevelII(Senior)-74165,74165,64532,63985,74499,74499
West Virginia,Sculptor,65477,Level I(Junior/Apprentice/Entry)-64275 & LevelII(Senior)-65477,65477,55613,55864,63468,65477
West Virginia,Art Restorer,59233,Level I(Junior/Apprentice/Entry)-57486 & LevelII(Senior) -59233,59233,55784,56165,61845,59121
West Virginia,Artifact Curator,50648,Level I(Junior/Apprentice/Entry)-49630 & LevelII(Senior) -50648,50648,52030,53887,60867,51792
West Virginia,Tailor,42852,Level I(Junior/Apprentice/Entry)-37920 & LevelII(Senior)-42852,42852,38353,37772,46072,42852
West Virginia,Shoe Maker,34489,Level I(Junior/Apprentice/Entry)-29085 & LevelII(Senior) -34489,34489,37968,36278,44574,36247
West Virginia,Traffic Control Officer,34080,Level I(Junior/Apprentice/Entry)-32878 & LevelII(Senior) -34080,34080,34355,34374,41029,38305
West Virginia,Meteorology Engineer,60596,Level I(Junior/Apprentice/Entry)-56053 & LevelII(Senior) -60596,60596,61254,60090,70082,62597
West Virginia,Meteorology Administrator,61700,Level I(Junior/Apprentice/Entry)-60835 & LevelII(Senior) -61700,61700,63463,63973,68087,61492
West Virginia,Spa Manager,31380,Level I(Junior/Apprentice/Entry)-30580 & LevelII(Senior) -31380,31380,32422,32422,39302,30474
West Virginia,Surgeon,85950,Level I(Junior/Apprentice/Entry)-84091 & LevelII(Senior) -85950,85950,86167,87094,95961,87842
West Virginia,Chauffeur,33766,Level I(Junior/Apprentice/Entry)-29476 & LevelII(Senior) -33766,33766,34374,35495,44366,35499
West Virginia,Bank Teller,51468,Level I(Junior/Apprentice/Entry)-50266 & LevelII(Senior)-51468,51468,45872,43780,51468,49595
West Virginia,Watch Repairer,27374,Level I(Junior/Apprentice/Entry)-22831 & LevelII(Senior) -27374,27374,29247,28737,37102,27238
West Virginia,Writer,42641,Level I(Junior/Apprentice/Entry)-41776 & LevelII(Senior) -42641,42641,44569,45127,49820,41055
West Virginia,Waiter,29898,Level I(Junior/Apprentice/Entry)-27687 & LevelII(Senior)-29898,29898,22834,20012,27994,27313
West Virginia,Roofer,44146,Level I(Junior/Apprentice/Entry)-40475 & LevelII(Senior)-44146,44146,35005,34513,44799,41814
West Virginia,Supply Chain Manager,77197,Level I(Junior/Apprentice/Entry)-72907 & LevelII(Senior)-77197,77197,70799,70571,77186,76860
West Virginia,Property Manager,65354,Level I(Junior/Apprentice/Entry)-60422 & LevelII(Senior) -65354,65354,64473,64473,74187,64701
West Virginia,Risk Assessment Manager,72635,Level I(Junior/Apprentice/Entry)-71444 & LevelII(Senior)-72635,72635,66527,62613,69756,72477
West Virginia,Soil Analyst,70495,Level I(Junior/Apprentice/Entry)-65071 & LevelII(Senior)-70495,70495,62649,61101,69529,67473
West Virginia,Catering Specialist,67339,Level I(Junior/Apprentice/Entry)-66474 & LevelII(Senior)-67339,67339,62842,62970,71289,68050
Wisconsin,Dentist,141003,Level I(Junior/Apprentice/Entry)-140138 & LevelII(Senior) -141003,141003,137326,140539,144961,137346
Wisconsin,Nurse,66992,Level I(Junior/Apprentice/Entry)-64100 & LevelII(Senior)-66992,66992,62867,62542,66655,68079
Wisconsin,Pharmacist,118606,Level I(Junior/Apprentice/Entry)-113810 & LevelII(Senior)-118606,118606,112219,109906,114275,117081
Wisconsin,Computer Systems Analyst,75038,Level I(Junior/Apprentice/Entry)-70106 & LevelII(Senior) -75038,75038,77652,73580,79861,74072
Wisconsin,Physician,181411,Level I(Junior/Apprentice/Entry)-176868 & LevelII(Senior) -181411,181411,181694,181523,187868,181523
Wisconsin,Database Administrator,74372,Level I(Junior/Apprentice/Entry)-73170 & LevelII(Senior) -74372,74372,74525,70575,76966,74199
Wisconsin,Software Developer,94620,Level I(Junior/Apprentice/Entry)-90330 & LevelII(Senior)-94620,94620,86282,85859,94954,93162
Wisconsin,Physical Therapist,81605,Level I(Junior/Apprentice/Entry)-79337 & LevelII(Senior)-81605,81605,77130,72840,80141,81434
Wisconsin,Web Developer,76199,Level I(Junior/Apprentice/Entry)-72951 & LevelII(Senior) -76199,76199,72458,73758,82186,76525
Wisconsin,Dental Hygienist,70671,Level I(Junior/Apprentice/Entry)-67779 & LevelII(Senior)-70671,70671,65809,64665,72403,70498
Wisconsin,Occupational Therapist,70139,Level I(Junior/Apprentice/Entry)-68948 & LevelII(Senior) -70139,70139,73629,69396,80244,69730
Wisconsin,Veterinarian,85208,Level I(Junior/Apprentice/Entry)-84006 & LevelII(Senior)-85208,85208,81193,77744,84687,88030
Wisconsin,Computer Programmer,70654,Level I(Junior/Apprentice/Entry)-68365 & LevelII(Senior) -70654,70654,67434,71039,75153,69962
Wisconsin,School Psychologist,72511,Level I(Junior/Apprentice/Entry)-70764 & LevelII(Senior)-72511,72511,66628,66965,73254,71334
Wisconsin,Physical Therapist Assistant,56155,Level I(Junior/Apprentice/Entry)-51865 & LevelII(Senior)-56155,56155,47665,50322,53551,54844
Wisconsin,Interpreter & Translator,47892,Level I(Junior/Apprentice/Entry)-46701 & LevelII(Senior)-47892,47892,40589,39717,48941,46528
Wisconsin,Mechanical Engineer,73289,Level I(Junior/Apprentice/Entry)-71430 & LevelII(Senior) -73289,73289,71868,74482,80924,73641
Wisconsin,Veterinary Technologist & Technician,30940,Level I(Junior/Apprentice/Entry)-27308 & LevelII(Senior)-30940,30940,27872,26465,33032,33772
Wisconsin,Epidemiologist,67753,Level I(Junior/Apprentice/Entry)-64078 & LevelII(Senior)-67753,67753,59124,59639,69516,66531
Wisconsin,IT Manager,113514,Level I(Junior/Apprentice/Entry)-111303 & LevelII(Senior) -113514,113514,113767,117119,123106,116042
Wisconsin,Market Research Analyst,62209,Level I(Junior/Apprentice/Entry)-58538 & LevelII(Senior)-62209,62209,55154,58603,63598,64893
Wisconsin,Diagnostic Medical Sonographer,68302,Level I(Junior/Apprentice/Entry)-64869 & LevelII(Senior)-68302,68302,63551,63663,69953,70206
Wisconsin,Computer Systems Administrator,67295,Level I(Junior/Apprentice/Entry)-65027 & LevelII(Senior) -67295,67295,66038,65774,76374,65566
Wisconsin,Respiratory Therapist,59893,Level I(Junior/Apprentice/Entry)-57604 & LevelII(Senior)-59893,59893,54332,50418,58783,60774
Wisconsin,Medical Secretary,32325,Level I(Junior/Apprentice/Entry)-27393 & LevelII(Senior)-32325,32325,30595,30258,34893,34964
Wisconsin,Civil Engineer,81373,Level I(Junior/Apprentice/Entry)-80171 & LevelII(Senior)-81373,81373,74692,75672,79516,79516
Wisconsin,Substance Abuse Counselor,40116,Level I(Junior/Apprentice/Entry)-39098 & LevelII(Senior)-40116,40116,34250,35107,43138,40829
Wisconsin,Speech-Language Pathologist,63954,Level I(Junior/Apprentice/Entry)-58530 & LevelII(Senior) -63954,63954,66939,64469,71439,66258
Wisconsin,Landscaper & Groundskeeper,24310,Level I(Junior/Apprentice/Entry)-20678 & LevelII(Senior)-24310,24310,20587,21242,27185,28108
Wisconsin,Radiologic Technologist ,58412,Level I(Junior/Apprentice/Entry)-54741 & LevelII(Senior)-58412,58412,50705,54318,58443,56711
Wisconsin,Cost Estimator,56172,Level I(Junior/Apprentice/Entry)-53961 & LevelII(Senior) -56172,56172,56151,57238,60708,54150
Wisconsin,Financial Advisor,62976,Level I(Junior/Apprentice/Entry)-58295 & LevelII(Senior) -62976,62976,62976,65615,71078,61882
Wisconsin,Marriage & Family Therapist,44693,Level I(Junior/Apprentice/Entry)-40012 & LevelII(Senior) -44693,44693,41842,42936,51372,44581
Wisconsin,Medical Assistant,24485,Level I(Junior/Apprentice/Entry)-23620 & LevelII(Senior) -24485,24485,25796,25629,33590,26052
Wisconsin,Lawyer,109655,Level I(Junior/Apprentice/Entry)-104251 & LevelII(Senior) -109655,109655,110407,110407,114532,111471
Wisconsin,Accountant,64718,Level I(Junior/Apprentice/Entry)-62450 & LevelII(Senior)-64718,64718,59202,58779,64739,64739
Wisconsin,Compliance Officer,58229,Level I(Junior/Apprentice/Entry)-54558 & LevelII(Senior) -58229,58229,55897,55625,61305,57007
Wisconsin,High School Teacher,49689,Level I(Junior/Apprentice/Entry)-46057 & LevelII(Senior) -49689,49689,49438,49574,59566,49174
Wisconsin,Clinical Laboratory Technician,40615,Level I(Junior/Apprentice/Entry)-36072 & LevelII(Senior)-40615,40615,33308,31850,38142,37805
Wisconsin,Maintenance & Repair Worker,34128,Level I(Junior/Apprentice/Entry)-31839 & LevelII(Senior) -34128,34128,32082,31040,40754,34530
Wisconsin,"Bookkeeping, Accounting, & Audit Clerk",37019,Level I(Junior/Apprentice/Entry)-35817 & LevelII(Senior)-37019,37019,31297,31226,38234,39820
Wisconsin,Financial Manager,102864,Level I(Junior/Apprentice/Entry)-99431 & LevelII(Senior) -102864,102864,106795,104227,112856,104768
Wisconsin,Recreation & Fitness Worker,29583,Level I(Junior/Apprentice/Entry)-25040 & LevelII(Senior) -29583,29583,29062,28438,36126,26515
Wisconsin,Insurance Agent,48468,Level I(Junior/Apprentice/Entry)-43536 & LevelII(Senior)-48468,48468,44202,43946,48641,51740
Wisconsin,Elementary School Teacher,53828,Level I(Junior/Apprentice/Entry)-51617 & LevelII(Senior)-53828,53828,48129,49562,58234,58006
Wisconsin,Dental Assistant,35342,Level I(Junior/Apprentice/Entry)-31710 & LevelII(Senior)-35342,35342,29344,31217,39072,37772
Wisconsin,Management Analyst,74765,Level I(Junior/Apprentice/Entry)-71873 & LevelII(Senior) -74765,74765,73759,75548,80187,75517
Wisconsin,Home Health Aide,24908,Level I(Junior/Apprentice/Entry)-23161 & LevelII(Senior)-24908,24908,16877,16806,25734,22169
Wisconsin,Pharmacy Technician,31131,Level I(Junior/Apprentice/Entry)-25935 & LevelII(Senior)-31131,31131,28193,28922,35344,34872
Wisconsin,Construction Manager,83422,Level I(Junior/Apprentice/Entry)-78607 & LevelII(Senior) -83422,83422,82581,81548,87363,83422
Wisconsin,Public Relations Specialist,56398,Level I(Junior/Apprentice/Entry)-51855 & LevelII(Senior)-56398,56398,48706,48726,59062,55706
Wisconsin,Middle School Teacher,52340,Level I(Junior/Apprentice/Entry)-50764 & LevelII(Senior) -52340,52340,51393,50851,58564,47716
Wisconsin,Massage Therapist,36705,Level I(Junior/Apprentice/Entry)-33030 & LevelII(Senior)-36705,36705,33572,32336,41244,40655
Wisconsin,Paramedic,31758,Level I(Junior/Apprentice/Entry)-26334 & LevelII(Senior)-31758,31758,26450,29875,31605,32316
Wisconsin,Preschool Teacher,22969,Level I(Junior/Apprentice/Entry)-18037 & LevelII(Senior) -22969,22969,25449,25775,31321,22042
Wisconsin,Hairdresser,21522,Level I(Junior/Apprentice/Entry)-16432 & LevelII(Senior) -21522,21522,17344,17116,27964,21675
Wisconsin,Marketing Manager,113077,Level I(Junior/Apprentice/Entry)-107987 & LevelII(Senior) -113077,113077,111578,115645,121191,113006
Wisconsin,Patrol Officer,53128,Level I(Junior/Apprentice/Entry)-48196 & LevelII(Senior) -53128,53128,49134,49787,55348,50655
Wisconsin,School Counselor,58262,Level I(Junior/Apprentice/Entry)-53719 & LevelII(Senior)-58262,58262,50998,49540,55648,58063
Wisconsin,Executive Assistant,40748,Level I(Junior/Apprentice/Entry)-39730 & LevelII(Senior) -40748,40748,44104,40276,50495,40590
Wisconsin,Financial Analyst,71032,Level I(Junior/Apprentice/Entry)-65628 & LevelII(Senior) -71032,71032,71087,70434,77377,73883
Wisconsin,Personal Care Aide,21961,Level I(Junior/Apprentice/Entry)-17671 & LevelII(Senior)-21961,21961,16246,16075,20952,22018
Wisconsin,Clinical Social Worker,53163,Level I(Junior/Apprentice/Entry)-50952 & LevelII(Senior)-53163,53163,44988,43805,50888,52124
Wisconsin,Business Operations Manager,97461,Level I(Junior/Apprentice/Entry)-92665 & LevelII(Senior)-97461,97461,92358,91575,97539,99931
Wisconsin,Loan Officer,61778,Level I(Junior/Apprentice/Entry)-59919 & LevelII(Senior)-61778,61778,55026,55282,62162,63345
Wisconsin,"Meeting, Convention & Event Planner",43087,Level I(Junior/Apprentice/Entry)-42222 & LevelII(Senior) -43087,43087,44231,41430,51118,41430
